,datatype,image,mask,confound,session,subject,task,template,fds_mean_raw,fds_mean_scrubbed,dice,qc,reason
489,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF6105/ses-1/anat/sub-PKF6105_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF6105/ses-1/anat/sub-PKF6105_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKF6105,,MNI152NLin2009cAsym,,,0.9852796226767977,fail,anat dice 0.9852796226767977 < 0.99
490,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF6105/ses-1/func/sub-PKF6105_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF6105/ses-1/func/sub-PKF6105_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF6105/ses-1/func/sub-PKF6105_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKF6105,rest,MNI152NLin2009cAsym,0.32355132171485945,0.31584820169583333,0.9071098957443172,fail,fds_mean_scrubbed 0.31584820169583333mm > 0.3mm; 
491,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF6304/ses-1/anat/sub-PKF6304_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF6304/ses-1/anat/sub-PKF6304_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKF6304,,MNI152NLin2009cAsym,,,0.9887945032245832,fail,anat dice 0.9887945032245832 < 0.99
492,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF6304/ses-1/func/sub-PKF6304_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF6304/ses-1/func/sub-PKF6304_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF6304/ses-1/func/sub-PKF6304_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKF6304,rest,MNI152NLin2009cAsym,0.18997594413654614,0.1364338282251082,0.9048915654931607,pass,
493,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF7540/ses-1/anat/sub-PKF7540_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF7540/ses-1/anat/sub-PKF7540_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKF7540,,MNI152NLin2009cAsym,,,0.9890813098787065,fail,anat dice 0.9890813098787065 < 0.99
494,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF7540/ses-1/func/sub-PKF7540_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF7540/ses-1/func/sub-PKF7540_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF7540/ses-1/func/sub-PKF7540_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKF7540,rest,MNI152NLin2009cAsym,0.19947707246666666,0.19821894735564516,0.9190675122838157,pass,
495,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF9342/ses-1/anat/sub-PKF9342_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF9342/ses-1/anat/sub-PKF9342_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKF9342,,MNI152NLin2009cAsym,,,0.9870651069072924,fail,anat dice 0.9870651069072924 < 0.99
496,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF9342/ses-1/func/sub-PKF9342_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF9342/ses-1/func/sub-PKF9342_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF9342/ses-1/func/sub-PKF9342_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKF9342,rest,MNI152NLin2009cAsym,0.301761049437751,0.23468481628205126,0.904279542891192,pass,
497,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF9822/ses-1/anat/sub-PKF9822_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF9822/ses-1/anat/sub-PKF9822_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKF9822,,MNI152NLin2009cAsym,,,0.9889942793596759,fail,anat dice 0.9889942793596759 < 0.99
498,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF9822/ses-1/func/sub-PKF9822_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF9822/ses-1/func/sub-PKF9822_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKF9822/ses-1/func/sub-PKF9822_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKF9822,rest,MNI152NLin2009cAsym,0.17593928689409638,0.1720121422535627,0.9224357995330875,pass,
499,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0305/ses-1/anat/sub-PKM0305_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0305/ses-1/anat/sub-PKM0305_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM0305,,MNI152NLin2009cAsym,,,0.9886042342738487,fail,anat dice 0.9886042342738487 < 0.99
500,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0305/ses-1/func/sub-PKM0305_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0305/ses-1/func/sub-PKM0305_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0305/ses-1/func/sub-PKM0305_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM0305,rest,MNI152NLin2009cAsym,0.4029262757694779,0.34035283355183243,0.9203219228599939,fail,fds_mean_scrubbed 0.34035283355183243mm > 0.3mm; 
501,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0426/ses-1/anat/sub-PKM0426_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0426/ses-1/anat/sub-PKM0426_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM0426,,MNI152NLin2009cAsym,,,0.9909785860881116,pass,
502,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0426/ses-1/func/sub-PKM0426_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0426/ses-1/func/sub-PKM0426_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0426/ses-1/func/sub-PKM0426_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM0426,rest,MNI152NLin2009cAsym,0.13138200008835338,0.12555507441869915,0.9227790829200383,pass,
503,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0648/ses-1/anat/sub-PKM0648_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0648/ses-1/anat/sub-PKM0648_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM0648,,MNI152NLin2009cAsym,,,0.9891237359350235,fail,anat dice 0.9891237359350235 < 0.99
504,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0648/ses-1/func/sub-PKM0648_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0648/ses-1/func/sub-PKM0648_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0648/ses-1/func/sub-PKM0648_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM0648,rest,MNI152NLin2009cAsym,0.19247762161430398,0.19247762161430398,0.9262196587358807,pass,
505,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0793/ses-1/anat/sub-PKM0793_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0793/ses-1/anat/sub-PKM0793_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM0793,,MNI152NLin2009cAsym,,,0.9881477615147629,fail,anat dice 0.9881477615147629 < 0.99
506,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0793/ses-1/func/sub-PKM0793_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0793/ses-1/func/sub-PKM0793_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM0793/ses-1/func/sub-PKM0793_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM0793,rest,MNI152NLin2009cAsym,0.23227482578313252,0.23109274183467743,0.9302218266917169,pass,
507,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2135/ses-1/anat/sub-PKM2135_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2135/ses-1/anat/sub-PKM2135_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM2135,,MNI152NLin2009cAsym,,,0.9894735941028586,fail,anat dice 0.9894735941028586 < 0.99
508,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2135/ses-1/func/sub-PKM2135_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2135/ses-1/func/sub-PKM2135_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2135/ses-1/func/sub-PKM2135_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM2135,rest,MNI152NLin2009cAsym,0.1546154484835341,0.1546154484835341,0.9167448632907297,pass,
509,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2147/ses-1/anat/sub-PKM2147_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2147/ses-1/anat/sub-PKM2147_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM2147,,MNI152NLin2009cAsym,,,0.990787086483872,pass,
510,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2147/ses-1/func/sub-PKM2147_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2147/ses-1/func/sub-PKM2147_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2147/ses-1/func/sub-PKM2147_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM2147,rest,MNI152NLin2009cAsym,0.32815002448995984,0.27156245098578197,0.9251265712290503,pass,
511,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2176/ses-1/anat/sub-PKM2176_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2176/ses-1/anat/sub-PKM2176_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM2176,,MNI152NLin2009cAsym,,,0.9872845257689262,fail,anat dice 0.9872845257689262 < 0.99
512,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2176/ses-1/func/sub-PKM2176_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2176/ses-1/func/sub-PKM2176_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2176/ses-1/func/sub-PKM2176_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM2176,rest,MNI152NLin2009cAsym,0.24227441938514058,0.23316211221769548,0.9038760019560734,pass,
513,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2631/ses-1/anat/sub-PKM2631_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2631/ses-1/anat/sub-PKM2631_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM2631,,MNI152NLin2009cAsym,,,0.9886030123882397,fail,anat dice 0.9886030123882397 < 0.99
514,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2631/ses-1/func/sub-PKM2631_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2631/ses-1/func/sub-PKM2631_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM2631/ses-1/func/sub-PKM2631_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM2631,rest,MNI152NLin2009cAsym,0.2319841517710843,0.2156935659208333,0.9112244350206667,pass,
515,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3391/ses-1/anat/sub-PKM3391_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3391/ses-1/anat/sub-PKM3391_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM3391,,MNI152NLin2009cAsym,,,0.9890951677413171,fail,anat dice 0.9890951677413171 < 0.99
516,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3391/ses-1/func/sub-PKM3391_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3391/ses-1/func/sub-PKM3391_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3391/ses-1/func/sub-PKM3391_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM3391,rest,MNI152NLin2009cAsym,0.06996726274698792,0.06996726274698792,0.9118249584383546,pass,
517,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3529/ses-1/anat/sub-PKM3529_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3529/ses-1/anat/sub-PKM3529_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM3529,,MNI152NLin2009cAsym,,,0.9885205006734936,fail,anat dice 0.9885205006734936 < 0.99
518,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3529/ses-1/func/sub-PKM3529_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3529/ses-1/func/sub-PKM3529_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3529/ses-1/func/sub-PKM3529_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM3529,rest,MNI152NLin2009cAsym,0.09618143848929375,0.08640291028210716,0.9152400025841463,pass,
519,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3593/ses-1/anat/sub-PKM3593_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3593/ses-1/anat/sub-PKM3593_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM3593,,MNI152NLin2009cAsym,,,0.9871752674110585,fail,anat dice 0.9871752674110585 < 0.99
520,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3593/ses-1/func/sub-PKM3593_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3593/ses-1/func/sub-PKM3593_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3593/ses-1/func/sub-PKM3593_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM3593,rest,MNI152NLin2009cAsym,0.19804037809236943,0.1787254373625,0.9147738888111813,pass,
521,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3676/ses-1/anat/sub-PKM3676_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3676/ses-1/anat/sub-PKM3676_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM3676,,MNI152NLin2009cAsym,,,0.9891305104541922,fail,anat dice 0.9891305104541922 < 0.99
522,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3676/ses-1/func/sub-PKM3676_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3676/ses-1/func/sub-PKM3676_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3676/ses-1/func/sub-PKM3676_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM3676,rest,MNI152NLin2009cAsym,0.11125300415020077,0.10230860219999999,0.9254283982588573,pass,
523,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3677/ses-1/anat/sub-PKM3677_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3677/ses-1/anat/sub-PKM3677_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM3677,,MNI152NLin2009cAsym,,,0.9873225065074689,fail,anat dice 0.9873225065074689 < 0.99
524,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3677/ses-1/func/sub-PKM3677_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3677/ses-1/func/sub-PKM3677_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3677/ses-1/func/sub-PKM3677_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM3677,rest,MNI152NLin2009cAsym,0.07800348120481924,0.07800348120481926,0.9210363772309093,pass,
525,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3910/ses-1/anat/sub-PKM3910_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3910/ses-1/anat/sub-PKM3910_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM3910,,MNI152NLin2009cAsym,,,0.9893662064184948,fail,anat dice 0.9893662064184948 < 0.99
526,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3910/ses-1/func/sub-PKM3910_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3910/ses-1/func/sub-PKM3910_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM3910/ses-1/func/sub-PKM3910_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM3910,rest,MNI152NLin2009cAsym,0.24354668769477908,0.2247238365021097,0.9230735808476896,pass,
527,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM4327/ses-1/anat/sub-PKM4327_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM4327/ses-1/anat/sub-PKM4327_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM4327,,MNI152NLin2009cAsym,,,0.9895264768577557,fail,anat dice 0.9895264768577557 < 0.99
528,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM4327/ses-1/func/sub-PKM4327_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM4327/ses-1/func/sub-PKM4327_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM4327/ses-1/func/sub-PKM4327_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM4327,rest,MNI152NLin2009cAsym,0.0764176264385542,0.0764176264385542,0.9073170731707317,pass,
529,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM4615/ses-1/anat/sub-PKM4615_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM4615/ses-1/anat/sub-PKM4615_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM4615,,MNI152NLin2009cAsym,,,0.9907484742436946,pass,
530,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM4615/ses-1/func/sub-PKM4615_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM4615/ses-1/func/sub-PKM4615_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM4615/ses-1/func/sub-PKM4615_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM4615,rest,MNI152NLin2009cAsym,0.16569705951918406,0.16224899955577668,0.9309645226736853,pass,
531,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM5161/ses-1/anat/sub-PKM5161_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM5161/ses-1/anat/sub-PKM5161_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM5161,,MNI152NLin2009cAsym,,,0.9810698215344346,fail,anat dice 0.9810698215344346 < 0.99
532,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM5161/ses-1/func/sub-PKM5161_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM5161/ses-1/func/sub-PKM5161_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM5161/ses-1/func/sub-PKM5161_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM5161,rest,MNI152NLin2009cAsym,0.08347525599999994,0.08347525599999996,0.9002573252994186,pass,
533,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM5237/ses-1/anat/sub-PKM5237_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM5237/ses-1/anat/sub-PKM5237_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM5237,,MNI152NLin2009cAsym,,,0.9872754932684189,fail,anat dice 0.9872754932684189 < 0.99
534,func,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM5237/ses-1/func/sub-PKM5237_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM5237/ses-1/func/sub-PKM5237_ses-1_task-rest_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM5237/ses-1/func/sub-PKM5237_ses-1_task-rest_desc-confounds_timeseries.tsv,1,PKM5237,rest,MNI152NLin2009cAsym,0.11308276471084334,0.1090076636153846,0.9118686678771339,pass,
535,anat,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM5492/ses-1/anat/sub-PKM5492_ses-1_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,/scratch/dlussier/ccna_fmriprep/1641486564/fmriprep/sub-PKM5492/ses-1/anat/sub-PKM5492_ses-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,,1,PKM5492,,MNI152NLin2009cAsym,,,0.9856374027179858,fail,anat dice 0.9856374027179858 < 0.99
